file name,length of longest curation,full length of curations,number of lines,revision,number of revisions
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.3.2",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.3.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.3.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.2.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.1.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.1.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"9.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.7.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.6.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.5.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.4.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.3.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.2.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.2.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.1.4",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.1.3",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.1.2",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.1.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.1.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.0.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"8.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"7.2.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"7.2.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"7.1.3-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"7.1.2",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"7.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"6.2.2-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"6.2.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"6.1.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"6.0.1-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"6.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"5.0.2",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"5.0.1-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"5.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.4.1-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.4.0-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.3.2-preview",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.3.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.2.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.2.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.1.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.0.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"4.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.2.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.2.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.1.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.1.0.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.0.3",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.0.2",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.0.1",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"3.0.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"2.1.0",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"2.1.0.3",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"2.0.6",56
nuget/nuget/-/WindowsAzure.Storage.yaml,2,168,173,"1.6.0",56
nuget/nuget/-/NEST.yaml,2,159,164,"7.5.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.8.6",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.8.4",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.6.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.5.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.5.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.4.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.4.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.3.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.3.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.2.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.1.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.0.2",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.0.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.0.0-alpha1",53
nuget/nuget/-/NEST.yaml,2,159,164,"6.0.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.6.5",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.6.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.6.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.5.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.3.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.3.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.2.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.0.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"5.0.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.5.8",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.5.5",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.5.4",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.5.3",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.5.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.4.6",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.4.5",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.4.2",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.4.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.4.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.3.3",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.3.2",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.3.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"2.0.5",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.9.2",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.9.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.9.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.8.3",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.8.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.7.2",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.7.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.7.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.6.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.5.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.4.3",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.4.0",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.3.1",53
nuget/nuget/-/NEST.yaml,2,159,164,"1.1.1",53
nuget/nuget/-/Moq.yaml,2,159,164,"4.9.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.8.3",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.8.2",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.8.1",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.8.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.9",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.63",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.25",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.142",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.137",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.127",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.7.10",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.5.28",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.5.10",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.2.1402.2112",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.15.1",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.7",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.6",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.5",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.4",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.3",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.2",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.1",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.14.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.13.1",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.13.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.12.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.11.0-rc1",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.11.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.10.1",39
nuget/nuget/-/Moq.yaml,2,159,164,"4.10.0",39
nuget/nuget/-/Moq.yaml,2,159,164,"3.1.416.3",39
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.8",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.7",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.5",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.4",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.3",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.9.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.6",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.5",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.4",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.13",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.12",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.11",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.10",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.8.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.7.4",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.7.3",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.7.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.7.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.7.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.6.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.6.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.5.8",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.5.6",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.5.5",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.5.4",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.5.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.4.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.3.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.3.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.3.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.2.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.2.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.1.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.7",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.6",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.5",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.4",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.3",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.11.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.1.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.10.3",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.10.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.10.1",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.10.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.0.2",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.0.0-rc3",51
nuget/nuget/-/Unity.yaml,2,153,158,"5.0.0",51
nuget/nuget/-/Unity.yaml,2,153,158,"2.0.0",51
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"9.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"8.3.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"8.2.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"8.1.2-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"8.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"8.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"7.1.2-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"6.0.3-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"5.0.1-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"5.0.0",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"4.5.1-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"4.4.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"3.2.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"3.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.9-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.8-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.3-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.16-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.15-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.13-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.11-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"2.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"20.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.9.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.8.1-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.8.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.7.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.6.1-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.5.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.3.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.10.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.0.1-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"19.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"18.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"17.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"16.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"16.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"15.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"15.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"14.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"13.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"12.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"11.0.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"10.1.0-preview",46
nuget/nuget/-/Microsoft.Azure.Management.Network.yaml,2,138,143,"10.0.0-preview",46
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.7.5",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.7.2",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.6.2",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.9",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.8",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.7",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.6",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.5",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.4",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.3",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.2",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.11",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.10",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.0-rc01",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.5.0",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.9",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.6",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.4",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.3",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.2",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.13",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.12",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.4.11",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.9",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.8",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.5",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.4",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.3",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.11",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.3.10",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.2.3",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.2.2",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.2.1",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.2.0",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.1.1",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"4.0.1",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"3.2.1",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"3.2.0",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"2.1.0",40
nuget/nuget/-/NLog.Config.yaml,2,120,125,"2.0.1.2",40
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"9.1.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"9.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"8.2.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"8.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"7.0.0-preview",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"6.0.0-preview",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"5.0.1-preview",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"25.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"24.1.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"23.2.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"23.1.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"23.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"22.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"21.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"20.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"19.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"18.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"17.6.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"17.5.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"17.3.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"17.1.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"17.0.1",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"16.3.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"16.2.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"16.1.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"16.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"15.0.0",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"14.1.0-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"14.0.0-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"13.1.0-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"13.0.4-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"13.0.3-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"13.0.2-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"13.0.1-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"12.0.1-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"12.0.0-prerelease",38
nuget/nuget/-/Microsoft.Azure.Management.Compute.yaml,2,117,122,"10.0.0-prerelease",38
git/github/nodejs/node.yaml,2,117,121,"ff992037246010fdad6f72323fe556da69640531",8
git/github/nodejs/node.yaml,2,117,121,"7e463500b2483c084d1dbc016806d6f1092ddabf",8
git/github/nodejs/node.yaml,2,117,121,"0974fc6a25c343744235331eb20d31f6412ff7e1",8
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.7.5",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.7.4",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.7.2",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.7.0",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.6.2",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.9",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.8",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.7",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.6",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.5",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.4",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.3",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.2",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.11",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.10",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.0-rc01",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.5.0",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.9",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.8",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.6",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.4",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.3",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.2",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.13",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.12",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.4.11",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.3.9",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.3.8",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.3.4",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.3.10",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.3.0",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.2.1",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.0.1",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"4.0.0",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"3.2.1",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"3.2.0",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"2.1.0",38
nuget/nuget/-/NLog.Schema.yaml,2,114,119,"2.0.1.2",38
nuget/nuget/-/AutoMapper.yaml,2,108,113,"9.0.0",36
nuget/nuget/-/AutoMapper.yaml,2,108,113,"8.1.1",36
nuget/nuget/-/AutoMapper.yaml,2,108,113,"8.1.0",36
nuget/nuget/-/AutoMapper.yaml,2,108,113,"8.0.0",36
nuget/nuget/-/AutoMapper.yaml,2,108,113,"7.0.1",36
